"age" "edu1" "edu2" "edu3" "leisure.1" "leisure.2" "leisure.3" "mar1" "mar2" "mar3" "sex" "income.1" "income.2" "income.3" "lifesatisfaction.1" "lifesatisfaction.2" "lifesatisfaction.3"
43 1 0 0 2 1 2 1 0 0 0 2.38452099609375 2.45522607421876 2.01496667480468 2 2 3
34 1 0 0 3 3 4 1 0 0 0 14.83005859375 16.0051953125 7.2533642578125 3 3 2
38 0 1 0 3 1 5 1 0 0 0 8.86279785156252 6.76525683593749 10.3388984375 3 3 3
38 1 0 0 6 10 9 1 0 0 1 110.524585937504 119.288687500006 108.750921875001 2 2 2
39 1 0 0 9 10 2 1 0 0 0 2.30268798828124 21.0694687500001 46.3071289062509 2 2 2
43 1 0 0 5 5 4 0 0 1 1 27.6212460937502 37.511589843749 44.9069765625019 3 3 3
27 0 0 0 9 9 9 0 0 1 1 22.2521933593742 21.7321933593751 15.6060039062501 2 2 2
54 0 1 0 2 3 4 1 0 0 0 20.47334375 21.4999999999999 23.0569999999997 2 2 2
83 0 0 0 3 3 3 1 0 0 1 11.96911328125 12.413142578125 13.0879189453125 3 2 2
32 0 1 0 5 1 6 1 0 0 1 17.1552207031251 12.1796191406249 12.897865234375 2 2 2
31 0 0 0 1 1 3 1 0 0 1 15.6 10.1958427734375 12.5016171875 3 2 3
57 1 0 0 7 8 9 1 0 0 0 19.0000000000001 20.0000000000001 21 3 3 3
27 1 0 0 7 4 10 1 0 0 0 45.3149179687504 27.281560546874 43.7420546874987 3 3 3
53 0 0 0 3 5 3 0 1 0 0 13.039755859375 14.56 15.55 2 2 2
47 0 1 0 6 4 1 1 0 0 1 8.84775976562503 9.27219433593749 12.30923828125 2 2 2
46 1 0 0 2 10 10 0 0 1 1 12.224859375 23.2588964843746 25.5360078124995 2 2 2
67 0 0 0 3 9 1 0 1 0 0 4.20960009765624 4.19773681640625 4.45369628906251 2 2 3
56 0 0 1 1 9 3 0 0 1 1 8.15451757812496 7.43244873046872 5.25381347656248 3 3 2
66 0 0 0 1 3 9 1 0 0 0 3.3661462402344 3.53995532226564 3.54039355468751 3 2 2
22 0 1 0 6 6 6 0 0 1 0 13.7224736328125 16.1321328125 16.598236328125 3 3 2
54 0 0 1 1 1 4 0 0 1 0 42.8549648437488 42.6692421875019 43.6560859374983 2 2 2
42 1 0 0 8 12 9 0 0 1 1 40.8053710937484 39.7053046874997 43.132921875002 2 2 2
86 0 1 0 1 1 1 0 0 1 0 14.6802275390625 17.213234375 15.257794921875 2 2 2
78 0 1 0 1 1 1 0 0 0 0 12.6354267578125 11.92620703125 10.2720439453125 2 2 2
39 0 1 0 4 1 4 0 1 0 0 29.5776914062487 26.9380800781254 32.7218437499984 2 2 2
42 0 0 0 4 9 8 1 0 0 0 29.1155976562486 40.4324804687487 43.5854687500003 2 2 3
45 0 0 0 11 2 9 1 0 0 0 15.3845234375 18.6319296874999 24.3637675781243 3 3 3
61 0 0 1 8 6 4 1 0 0 1 19.849 16.7606914062499 5.97866650390625 3 3 1
62 0 0 0 1 9 3 1 0 0 0 0.238502441406251 0.175595962524415 0.175595962524415 2 3 3
36 0 0 0 4 8 4 0 0 1 0 17.652 18.0940000000001 12.5807138671875 2 2 2
37 0 0 0 5 8 7 1 0 0 0 15.5829931640625 18.39608203125 18.33701953125 3 3 3
45 0 0 0 3 4 8 1 0 0 1 15.588 11.74 12.45 3 3 3
19 0 0 0 2 2 1 1 0 0 0 6.09416113281246 7.74029199218746 10.516537109375 2 2 2
41 0 1 0 12 6 6 1 0 0 1 24.8212617187493 26.4987382812494 29.2431542968743 2 3 3
41 0 1 0 9 4 8 1 0 0 0 20.4957167968749 23.103642578126 0.533604919433594 2 2 3
60 0 0 0 3 7 4 1 0 0 0 46.5714179687487 16.20253515625 16.4553007812501 3 3 3
48 0 0 0 4 9 5 1 0 0 1 25.7992421874998 26.0152421874992 26.2136249999989 3 3 3
61 0 0 0 9 5 6 1 0 0 1 32.3035195312496 33.0816796874985 35.5206718750005 3 3 2
59 0 0 0 2 1 5 1 0 0 0 8.38935449218748 4.55284814453125 0.411822601318359 2 2 2
37 0 1 0 6 5 3 1 0 0 1 25.786910156251 34.2659804687516 33.5920351562491 2 1 2
35 0 1 0 9 7 8 0 0 1 1 19.2267890625 20.5237890625 21.7367207031249 2 2 2
31 0 0 0 8 6 6 1 0 0 0 14.95 15.22 8.00892236328125 3 2 2
65 0 0 1 9 6 12 1 0 0 1 0.415560821533203 6.15654638671872 5.39349414062498 3 2 3
63 0 0 1 5 8 6 1 0 0 0 0.06 3.7117170410156 4.42928222656252 3 3 3
45 0 1 0 9 9 6 1 0 0 1 26.822441406251 25.6256347656258 30.6293300781255 2 2 2
46 0 0 0 3 6 6 1 0 0 1 18.5000000000001 21 21 3 3 3
56 0 0 0 12 12 9 1 0 0 1 18.00198828125 16.7171484375 10.8080000000001 3 3 3
44 0 0 0 9 8 6 1 0 0 0 57.0838828124976 62.889109375003 68.7099609375019 2 3 3
44 0 1 0 6 5 3 1 0 0 1 35.855050781251 36.6663789062506 36.4201249999989 2 2 2
43 0 0 0 4 9 9 1 0 0 0 12.59232421875 7.02219824218752 6.36453320312501 1 2 2
18 0 0 0 12 12 12 0 0 1 1 12.396373046875 18.8002988281251 20.9039257812499 2 2 2
72 0 0 0 2 1 1 1 0 0 1 7.23633154296877 8.38619042968747 9.59095703124998 3 3 2
53 0 0 0 2 4 6 1 0 0 1 22.6087988281243 22.4606152343761 22.6138417968743 2 2 2
58 0 0 0 3 4 3 1 0 0 0 10.50146875 10.516732421875 12.9186806640626 3 3 3
25 1 0 0 2 2 1 0 0 1 0 6.90383349609376 5.26397216796877 8.17618945312498 3 3 2
40 0 0 0 5 6 5 1 0 0 0 12.1552705078125 19.009123046875 20.06575 3 2 2
40 0 1 0 5 3 2 1 0 0 1 62.6554999999984 25.2296660156248 39.8032695312514 1 3 3
75 0 0 1 6 9 5 0 0 0 0 10.611921875 9.93556445312503 10.1709423828125 3 3 2
48 0 0 1 12 4 4 1 0 0 1 17.7973691406251 21.5193691406251 16.41758203125 3 3 3
43 0 1 0 1 3 3 1 0 0 0 14.5400517578126 19.233103515625 18.6262441406251 3 3 3
45 0 0 1 2 1 2 0 1 0 0 6.04064697265625 6.22101269531248 6.22101269531248 2 3 3
22 0 0 0 1 1 1 0 0 1 0 6.02431201171878 8.58333984375 8.67682324218747 3 3 2
40 1 0 0 2 1 2 1 0 0 0 21.4751699218751 13.615064453125 17.4535566406249 2 2 3
35 0 0 0 4 3 5 1 0 0 0 40.0277890625006 40.1275156249986 40.6275156249997 3 2 2
36 0 0 0 7 9 12 1 0 0 1 15.5 16.25473046875 16.5 3 3 2
36 0 1 0 6 4 5 1 0 0 0 24.9099277343758 29.7428574218751 20.8408125 3 3 3
41 0 0 0 3 5 6 0 0 1 0 36.2018476562517 35.604851562501 32.2239199218744 2 2 2
38 0 1 0 6 4 9 1 0 0 0 12.6544599609374 14.8392763671875 14.9174912109376 3 3 3
63 0 0 0 6 6 4 1 0 0 1 5.13934765624997 5.88429589843751 7.16383789062498 3 3 3
50 0 0 1 12 9 5 1 0 0 0 23.7777734374998 25.2651953124992 32.521031250001 3 3 3
54 0 1 0 7 9 4 1 0 0 1 16.0287666015626 19.1306015624999 17.7701621093751 3 3 3
59 0 1 0 2 2 2 0 0 1 0 14.7023720703124 6.93219287109373 5.34678369140624 3 2 2
64 0 1 0 2 6 2 1 0 0 0 10.5509091796875 10.4243193359375 9.32164746093745 3 2 2
53 1 0 0 7 9 8 1 0 0 1 23.2078515625003 25.0092382812505 15.1123076171875 3 3 3
54 1 0 0 7 12 9 1 0 0 0 78.7265624999983 51.6456171875014 87.7374140624965 3 3 3
59 1 0 0 1 1 2 0 1 0 1 19.162650390625 19.0000000000001 19.2078515624999 2 2 2
51 0 0 0 12 12 10 0 0 1 1 18.1069277343749 17.69 18.79 3 3 3
51 0 0 0 12 5 10 1 0 0 1 24.2864843750007 15.0000000000001 15.7 3 3 3
61 0 1 0 7 7 5 1 0 0 1 21.316166015625 18.2069296874999 20.607390625 2 3 2
56 0 0 0 5 9 5 1 0 0 0 13.4815888671874 13.8515888671876 12.62 2 2 2
80 0 0 0 9 5 4 1 0 0 1 14.2693759765626 13.40787890625 15.1756123046875 3 3 3
66 0 0 1 3 1 5 1 0 0 0 4.53031640625002 2.6645224609375 2.80639379882813 3 3 3
40 0 1 0 5 7 5 0 0 1 1 20.150076171875 18.7634199218749 18.4564902343749 2 2 3
46 1 0 0 5 6 3 1 0 0 0 1.44606176757813 2.32317871093751 1.57928381347655 3 2 2
51 1 0 0 12 11 12 1 0 0 0 38.6964999999997 15.4215 45.000000000002 3 3 3
75 0 0 1 2 2 2 0 0 0 0 5.08072558593752 8.23802539062503 7.26925048828126 3 3 3
56 1 0 0 4 7 7 1 0 0 1 21.701353515625 24.0000000000004 23.7059999999989 2 2 3
56 1 0 0 6 5 4 1 0 0 0 28.810625000001 32.7892851562486 15.8757138671875 1 3 2
25 1 0 0 4 3 4 1 0 0 1 15.612009765625 13.8106240234375 15.7055429687499 2 2 2
62 0 0 0 2 3 3 0 1 0 1 12.003322265625 9.27845996093755 10.91611328125 2 2 2
33 0 1 0 8 4 5 1 0 0 1 12.5250283203125 12.0923769531249 13.528681640625 2 2 2
24 1 0 0 3 2 2 1 0 0 0 10.8294482421875 15.6502587890625 14.0521982421875 3 2 3
22 0 1 0 9 10 10 0 0 1 1 11.9674892578125 11.9221962890625 13.0900693359375 2 2 2
30 0 0 0 6 5 3 1 0 0 0 6.23945068359372 6.19113037109375 8.617732421875 2 2 2
28 0 1 0 9 9 8 1 0 0 1 31.3296757812509 31.8244804687502 33.2124726562507 2 3 2
27 0 1 0 3 3 3 1 0 0 1 24.6189374999989 27.0207851562494 28.8221718750014 2 2 2
74 0 1 0 6 9 7 1 0 0 1 18.54241015625 21.558568359375 20.61919140625 3 3 3
68 1 0 0 1 2 1 1 0 0 0 11.58621875 12.8209287109375 14.781548828125 3 3 3
61 0 0 0 3 3 3 0 1 0 1 14.1439999999999 13.754 14.612 2 3 3
27 0 1 0 5 4 4 0 0 1 0 15.6044892578125 16.1044980468751 17.154240234375 2 2 2
75 0 0 0 1 2 2 1 0 0 1 5.85237109375002 5.11919140624999 6.18142333984376 3 3 3
38 0 1 0 3 5 4 1 0 0 0 33.7587382812508 33.7399531250014 34.4723359375 2 2 2
76 0 0 1 10 8 9 1 0 0 1 7.58201269531249 10.581943359375 10.8635390625 3 3 3
73 0 0 1 2 2 2 1 0 0 0 6.5428125 6.73532763671872 9.81945312500004 3 3 3
35 1 0 0 1 3 6 1 0 0 1 38.8752890624997 40.8514140624999 40.3236328124999 2 2 2
55 0 1 0 5 7 5 0 1 0 0 31.011546875 31.8129335937497 29.604326171876 2 2 2
23 1 0 0 6 8 12 0 0 1 0 1.88521948242188 4.06184765625 14.03521484375 3 2 3
18 0 1 0 3 2 2 0 0 1 0 0.004 6.29050927734377 5.93554687499998 3 2 2
61 0 0 0 9 6 3 1 0 0 0 9.67367089843746 9.86483203124996 10.3785263671875 3 3 2
53 0 0 0 6 3 9 1 0 0 1 34.4469726562512 33.2416171874999 28.6098398437495 2 3 2
73 0 0 0 3 2 4 1 0 0 0 5.89081933593748 5.66121191406249 5.84479785156251 3 3 3
70 0 1 0 8 9 10 1 0 0 1 15.096501953125 15.4459287109376 15.9228876953125 3 3 2
54 0 0 0 7 5 5 0 1 0 1 23.9823339843756 24.3320000000001 22.1403144531256 2 2 3
54 0 0 0 12 10 12 1 0 0 1 17.6057734375001 17.6399999999999 17.386 2 2 3
52 0 0 0 9 6 9 1 0 0 0 34.3263281250008 23.8480351562489 22.2972324218757 2 2 2
26 0 0 0 5 1 3 1 0 0 0 0.974292358398438 0.540676025390628 0.823253540039058 3 2 2
23 0 0 0 7 6 7 1 0 0 0 14.7055429687499 1.72306848144531 8.30071289062496 3 3 3
20 0 1 0 5 12 12 0 0 1 1 12.4379912109375 14.7500000000001 15.30600390625 2 2 2
51 1 0 0 4 7 3 0 1 0 0 2.28000000000001 2.61999999999999 2.53000000000001 2 3 3
50 0 0 1 2 3 4 0 0 0 0 13.2777001953124 14.5717060546875 15.8795468750001 2 2 2
48 1 0 0 12 12 12 1 0 0 1 122.300000000005 71.3000000000009 58.0000000000025 3 2 2
47 1 0 0 3 3 3 1 0 0 0 1.28196362304688 0.643166748046876 1.28633349609374 2 2 2
16 0 0 0 6 12 4 0 0 1 1 1.77422180175782 9.21309765624996 12.6511875 2 2 2
55 0 1 0 2 1 1 1 0 0 1 30.0000000000002 38.0769218749987 53.0769218750012 3 3 3
71 0 1 0 1 4 3 1 0 0 0 2.97893237304687 3.2935869140625 3.35023388671874 3 3 3
77 1 0 0 1 3 1 1 0 0 1 9.52398632812501 9.19208593749997 9.17967871093747 2 2 2
39 1 0 0 3 4 3 0 0 1 1 21.916859375 23.6659980468758 26.8102031249997 2 2 2
52 1 0 0 3 5 3 0 1 0 0 34.5436328125003 34.880484374999 32.4436894531234 2 2 2
57 1 0 0 4 5 3 0 1 0 1 44.4822148437486 48.2617304687486 52.3510937499987 3 3 3
24 0 0 0 6 4 6 0 0 1 1 8.75288671874998 9.54376464843746 10.265705078125 3 3 3
21 0 0 0 3 3 3 0 0 1 1 0.750000000000003 0.0944102554321287 1.3 3 3 3
54 1 0 0 4 7 5 1 0 0 0 33.6361328124997 6.58283007812503 9.33670703124996 3 3 2
51 1 0 0 10 8 6 1 0 0 1 97.0233046874964 110.887976562505 129.433570312503 2 2 2
51 0 0 0 12 12 12 0 1 0 1 13.666 6.55059960937503 1.22619995117187 2 3 3
74 0 1 0 1 1 1 1 0 0 0 12.387150390625 13.758119140625 14.3290546875 3 3 3
42 1 0 0 4 2 2 1 0 0 0 2.70269018554689 5.579712890625 3.23217333984375 2 2 2
48 1 0 0 3 1 8 1 0 0 0 0.905298095703123 0.91992626953125 1.16745825195312 1 3 3
58 1 0 0 6 8 9 1 0 0 1 36.9667421875016 3.29999999999999 24.1176503906242 3 3 3
57 1 0 0 7 6 5 1 0 0 0 1.7 4.00000000000001 2.67999999999999 3 3 3
27 0 1 0 7 9 4 0 0 1 0 23.5423496093749 9.55008300781249 27.7644121093753 2 3 3
62 0 0 1 7 8 8 1 0 0 1 14.85554296875 16.35 16.45 2 2 2
57 0 0 1 4 4 7 1 0 0 0 0.301200012207031 2.85060009765626 4.55000000000002 3 2 2
51 0 1 0 9 9 8 1 0 0 1 22.815320312501 24.1184765625002 21.16653515625 3 3 3
46 1 0 0 5 8 3 1 0 0 0 37.3427343750013 38.7610312499992 40.1572187500017 2 2 2
77 0 0 1 5 5 6 0 0 0 0 10.4862744140625 6.57195849609375 19.54084765625 3 3 3
72 0 0 1 3 5 2 0 0 0 0 8.61547753906251 9.77110937499997 10.96387890625 3 3 3
59 0 1 0 9 3 8 1 0 0 1 37.0138593750019 39.2133945312493 39.8286406249995 2 2 2
58 0 0 0 4 3 5 1 0 0 0 18.175982421875 20.2011562499999 20.4663339843749 3 3 3
33 0 1 0 7 7 5 1 0 0 0 29.7231113281242 29.1966289062501 29.4866640625015 2 3 2
58 0 1 0 8 6 5 1 0 0 1 30.8230937500003 31.4470566406244 21.150021484375 3 3 3
18 0 1 0 2 4 1 0 0 1 0 6.95284765624998 11.240537109375 14.3790371093749 3 3 3
42 0 1 0 2 1 5 1 0 0 1 40.6791015624983 43.0139296875008 44.7898398437497 2 3 2
74 0 1 0 10 5 2 0 0 0 1 54.2014296875 17.8981542968749 6.88593554687499 2 2 2
65 0 0 1 3 1 3 1 0 0 1 7.19802539062501 10.1981396484375 8.20833300781252 2 2 2
34 0 0 0 6 2 4 1 0 0 0 11.8915546875 11.7650146484375 12.11687890625 3 3 2
54 0 1 0 1 3 1 1 0 0 1 25.5196328125002 25.5196328125002 25.8198613281255 2 2 2
52 0 1 0 2 3 2 1 0 0 0 2.41141992187499 2.61006005859375 2.79800000000001 2 2 2
20 0 0 0 10 10 11 0 0 1 1 13.6705087890625 16.6953789062499 19.5048359375001 2 3 2
18 0 0 0 3 5 3 0 0 1 0 1.47042614746094 10.922021484375 8.20763964843752 3 2 2
47 0 0 0 1 3 4 1 0 0 0 5.98442871093752 7.48537841796878 9.25244531249998 3 3 3
45 0 0 0 12 5 6 1 0 0 0 1.78823559570311 7.20109130859376 1.94881030273436 2 2 2
53 0 0 1 8 5 9 1 0 0 1 18.0635996093751 4.72639990234374 2.26026000976564 3 3 3
30 0 1 0 12 12 12 1 0 0 1 25.4328046875011 29.3042089843736 36.0115468750017 2 2 2
28 0 1 0 12 12 12 0 0 1 0 23.0092382812498 27.6841523437505 27.9739824218755 3 3 3
25 0 0 0 12 11 12 1 0 0 0 18.2194101562501 21.8532871093749 26.2045703125 3 3 3
23 0 0 0 12 12 12 0 0 1 0 12.1370146484375 12.072126953125 21.5879999999999 2 2 2
46 0 0 1 9 12 12 1 0 0 1 34.5000000000017 38.5769218750016 38.5769218750016 3 3 2
44 0 0 0 6 5 11 1 0 0 0 12.55854296875 13.5250332031251 15.5868134765625 3 3 3
41 0 0 0 6 4 6 0 1 0 0 34.3487890625004 36.6520781250013 34.4176249999992 2 2 2
73 0 1 0 4 3 5 1 0 0 1 16.0964404296875 17.6755273437499 17.0645117187499 3 3 2
71 0 1 0 2 2 2 1 0 0 0 8.87347656249995 8.86697460937496 9.40355566406252 2 3 3
73 1 0 0 9 7 9 1 0 0 1 39.8653164062487 40.1319179687507 38.1631992187485 3 3 2
54 1 0 0 9 12 12 1 0 0 1 72.9000000000037 78.7315078124968 44.3315117187521 2 3 2
54 1 0 0 7 8 8 1 0 0 0 38.9262890625006 37.6734023437504 48.4309687500015 3 3 2
18 0 0 0 4 5 10 0 0 1 1 3.00769213867185 0.123269233703613 0.0500000000000002 2 2 2
49 0 0 1 4 1 2 1 0 0 0 15.07045703125 20.8826777343751 18.990486328125 3 2 2
68 0 0 1 12 12 12 1 0 0 1 23.1951503906248 17.770544921875 19.67453125 3 3 3
67 0 1 0 12 2 1 1 0 0 0 14.9773486328125 16.9645234375001 16.9068984375 3 2 2
82 0 0 0 1 1 2 0 0 0 0 10.285576171875 10.3577363281249 16.0855351562499 3 3 2
45 0 1 0 12 12 12 1 0 0 1 31.8163964843749 32.6115468749998 35.599859375001 3 2 2
42 0 0 0 9 5 6 1 0 0 0 1.34606176757813 1.32492358398438 1.40219274902344 3 3 3
69 0 0 0 8 8 12 1 0 0 1 76.5958281249993 47.045953124999 37.5456953124986 3 3 3
69 0 0 1 1 8 1 1 0 0 0 4.6368193359375 3.94601953125 3.96601953125001 3 3 3
68 0 0 0 12 12 12 0 1 0 1 43.5106953125019 35.9392304687485 36.3524453124983 2 2 2
28 0 1 0 4 3 10 1 0 0 1 16.562689453125 12.2990361328125 8.30781445312501 2 2 3
29 0 1 0 6 8 6 0 1 0 0 23.4780136718757 25.2194003906243 28.2517324218736 3 3 3
65 1 0 0 11 9 7 1 0 0 0 4.38715087890624 3.95721166992186 3.53399951171873 3 3 3
75 0 0 0 9 3 4 1 0 0 1 24.4017421874999 21.0712226562501 21.6842929687499 3 3 3
52 0 1 0 1 4 2 0 1 0 0 11.10674609375 9.74002929687502 12.6897011718749 1 2 2
28 1 0 0 12 12 12 0 0 1 1 21.5415625000001 24.4999999999996 25.3780800781249 2 2 2
59 0 0 0 7 6 3 1 0 0 0 39.3157382812487 34.3079999999996 17.9972050781249 2 2 2
57 1 0 0 6 9 12 1 0 0 1 24.0000000000004 16 20.0000000000001 3 2 3
55 0 0 0 9 6 9 1 0 0 0 2.83327636718751 0.0999999999999999 0.750000000000003 3 3 3
26 1 0 0 5 4 8 0 0 1 0 1.30714282226563 6.05000000000001 20.8078515625001 2 2 2
23 1 0 0 9 12 12 0 0 1 1 12 22.7857148437496 33.9896562499995 2 3 2
42 1 0 0 12 12 8 1 0 0 1 18.365384765625 124.807328125001 142.609703125006 2 2 2
37 1 0 0 2 3 2 1 0 0 1 35.0184765624987 41.1122421874983 32.8138554687508 3 3 3
38 0 1 0 5 4 3 1 0 0 0 17.61775 13.275189453125 22.9494218750002 2 3 2
82 0 1 0 4 1 1 1 0 0 1 4.72588085937499 4.82021679687499 5.48455224609374 3 3 3
52 0 1 0 2 2 3 1 0 0 0 12.9999999999999 18.5999999999999 17 3 2 3
26 1 0 0 7 12 12 0 0 1 1 41.9999999999998 28.5652167968737 7 3 2 2
64 0 0 0 1 2 4 0 0 1 1 5.59460107421874 6.48678369140626 29.0038769531263 3 2 2
70 0 0 0 2 3 1 1 0 0 1 8.06465820312502 8.36272656250001 8.36272656250001 3 3 3
25 1 0 0 12 12 12 0 0 1 1 1.15732299804688 19.5734628906249 23.2218515625 2 2 3
22 1 0 0 2 5 5 0 0 1 0 10.8505859375 13.7031416015625 18.1401093749999 3 2 2
50 0 1 0 1 1 2 1 0 0 0 9.86800000000002 9.58781542968752 8.63981542968753 2 3 2
72 0 0 0 6 5 5 1 0 0 1 11.599306640625 11.2155712890625 11.8527666015625 2 2 2
86 0 0 0 1 8 5 0 0 0 0 11.7735029296875 10.7553525390625 11.447736328125 3 3 3
72 0 1 0 1 5 8 1 0 0 1 20.3411464843749 20.6436250000001 24.5751503906238 3 3 3
71 0 0 0 2 2 3 1 0 0 0 3.43881933593749 3.47642382812501 1.75341381835938 3 3 3
66 0 1 0 1 2 2 1 0 0 1 10.14632421875 12.9320820312499 13.3397734375 2 2 3
74 0 0 1 3 3 2 1 0 0 1 8.71748730468752 9.10312109374995 8.84461035156246 3 3 3
63 0 0 1 3 3 2 1 0 0 0 3.26853662109375 2.8405546875 2.55939379882813 2 1 3
28 0 0 0 12 10 12 1 0 0 0 15.659951171875 17.711921875 20.9741347656251 3 2 3
49 0 0 1 7 8 10 1 0 0 0 45.7661679687516 46.3970000000001 48.322 3 3 3
30 0 1 0 1 1 1 1 0 0 0 6.71999511718751 4.95443115234373 9.40073828125002 2 2 2
45 1 0 0 3 2 3 1 0 0 0 40.93926171875 44.1611992187479 45.6765585937486 2 2 2
52 0 1 0 4 5 6 1 0 0 1 21.0115624999999 23.089888671874 25.8101933593756 2 2 2
55 0 0 1 2 3 4 0 1 0 0 10.58825 9.62899999999997 9.40795214843748 1 1 1
29 0 1 0 9 10 5 1 0 0 1 25.0686796875002 16.4896503906249 28.3953378906261 2 2 2
24 0 0 0 8 12 12 0 0 1 1 13.0373369140626 9.34203222656254 18.0138574218751 2 2 2
55 0 0 0 6 6 5 1 0 0 1 35.9999999999983 41.5000000000004 44.0000000000001 2 2 2
53 0 0 0 4 4 3 1 0 0 0 18.0064667968749 18.65 17.397193359375 2 2 2
28 0 0 0 2 3 6 1 0 0 1 31.5339179687502 6.95762207031251 28.9060429687493 3 3 3
24 0 1 0 6 4 5 0 0 1 0 16.5124707031249 16.6127031249999 17.8752949218749 2 2 3
79 0 0 1 2 1 3 0 0 0 0 4.70024365234376 10.8506240234375 11.5970273437499 3 3 3
68 0 0 0 10 8 9 1 0 0 1 9.98277148437495 11.79748828125 12.0667509765626 2 2 3
64 0 0 0 3 2 9 1 0 0 0 3.56215600585937 2.979595703125 3.219595703125 2 2 2
58 0 1 0 8 2 8 1 0 0 1 25.9601621093739 23.5583144531253 24.2677285156261 3 2 3
32 0 0 0 5 5 7 1 0 0 1 25.8598613281247 25.3194003906258 28.8721718750014 2 2 2
29 0 1 0 12 12 12 1 0 0 1 9.06296679687503 0.147999999999999 12.5 3 3 2
49 0 1 0 10 8 5 1 0 0 1 32.4101621093757 40.4999999999987 37.6457656249998 3 3 2
49 0 0 0 6 6 2 1 0 0 0 31.71247265625 31.4999999999992 39.6457656250002 2 2 2
24 0 1 0 12 12 12 0 0 1 1 16.545328125 19.63658984375 39.6222421874982 2 2 3
45 1 0 0 9 8 9 1 0 0 1 50.9919765625005 53.4895390625022 50.8654531249995 3 3 2
43 1 0 0 5 7 7 1 0 0 0 12.14914453125 12.95365625 13.482720703125 3 2 3
43 0 1 0 4 6 3 0 1 0 1 23.0605917968752 20.417267578125 23.4291914062503 2 2 2
17 0 0 0 2 4 9 0 0 1 0 0.3 2.67693823242187 7.27999999999998 2 2 2
71 0 1 0 1 1 2 1 0 0 1 18.03499609375 22.019181640625 44.5142148437481 3 2 3
71 0 0 0 1 4 1 1 0 0 0 4.98748242187501 5.84521191406248 3.71079760742189 3 3 3
75 0 0 1 3 1 5 0 0 0 0 3.84684863281251 5.55454443359373 5.77836621093751 2 2 3
64 0 0 1 2 6 2 1 0 0 1 3.72341357421875 8.37685253906247 8.69115722656246 2 3 2
31 0 0 0 9 5 9 1 0 0 0 22.4651269531253 23.9070449218748 25.1000000000006 2 3 2
29 0 0 1 5 9 12 0 0 1 1 30.0230937499994 31.2240195312504 33.025406250001 2 3 2
27 0 1 0 5 3 4 0 0 1 0 18.4281757812499 20.3738300781251 20.9860000000001 2 2 2
55 0 0 0 3 4 4 1 0 0 1 21.772287109375 21.5205546875 22.2760390625004 2 3 3
31 0 0 0 12 11 12 1 0 0 0 16.9230761718751 8.07857714843748 25.9999999999995 3 2 3
54 0 1 0 12 1 6 1 0 0 1 14.7771367187499 17.418822265625 21.86235546875 2 2 2
31 0 0 0 2 3 1 1 0 0 0 2.52430908203125 0.894149475097654 1.68471691894532 2 2 3
55 0 1 0 6 12 3 1 0 0 1 21.558314453125 21.8500000000001 22.7541874999999 3 3 3
53 0 0 0 5 11 10 1 0 0 0 19.956990234375 20.8083144531251 20.577375 2 3 2
32 0 1 0 8 9 11 1 0 0 0 48.3999999999989 56.0000000000008 58.2499999999973 3 3 2
60 0 0 1 3 9 5 1 0 0 0 14.6771494140626 8.75917675781252 10.0911093749999 3 3 3
52 0 0 1 9 8 6 0 1 0 0 7.06519335937503 1.61925085449219 2.01428564453125 2 3 2
52 1 0 0 12 10 12 0 1 0 1 42.1043906250018 46.1074375 47.2942265625015 2 2 3
21 1 0 0 5 8 11 0 0 1 1 2.28173071289061 10.357142578125 13.86266015625 2 2 2
20 0 1 0 12 10 12 0 0 1 1 10.9884521484375 14.079388671875 18.2096835937501 3 3 3
39 0 0 0 4 3 6 1 0 0 1 49.1843593749988 51.5914531249995 53.6448046875019 2 2 1
37 0 0 0 5 6 3 1 0 0 0 5.54336083984373 8.1038466796875 9.91406445312496 2 3 2
61 0 0 0 3 2 2 1 0 0 0 16.54831640625 17.22592578125 18.039822265625 3 3 2
56 1 0 0 7 6 6 1 0 0 0 9.44800000000002 10.276 13.9474052734375 3 2 2
62 0 1 0 5 3 5 1 0 0 1 2.59319995117186 7.49999999999999 40.0471328125018 3 3 3
55 0 1 0 12 12 12 1 0 0 1 50.4459609375021 59.9909492187491 59.5905312499995 3 3 3
27 1 0 0 12 8 9 1 0 0 1 45.4229023437491 56.3353359374981 62.7302578124999 3 3 3
56 0 0 0 7 8 9 1 0 0 1 41.2956132812481 42.7219414062481 43.6153828125012 3 3 3
55 1 0 0 3 3 2 1 0 0 0 20.9419179687499 21.5161660156251 23.0144003906248 3 2 2
23 1 0 0 5 5 7 0 0 1 0 30.3230937499992 31.0014257812503 36.3266914062511 2 2 3
68 1 0 0 4 2 2 1 0 0 1 20.841451171875 23.5664980468755 18.2203046875 3 3 3
63 0 1 0 2 12 12 1 0 0 0 8.05723291015626 10.88742578125 2.840876953125 1 2 2
32 1 0 0 7 2 6 0 0 1 0 37.0835 39.4999999999995 40.4999999999987 3 3 3
30 0 1 0 5 6 8 0 0 1 1 24.4999999999996 3.62857153320312 2.89815234375 2 2 2
50 1 0 0 3 2 2 1 0 0 0 1.44947082519532 1.76796081542969 0.874706787109379 2 2 2
47 0 1 0 3 4 3 1 0 0 1 48.8715937500019 50.3187070312481 37.1601601562487 3 3 3
22 1 0 0 3 4 2 0 0 1 1 19.336126953125 19.8171601562501 29.6310449218764 2 3 2
